C,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10
0,12.9108,11.3309,2.1089,0.7393,0.4086,14.9511,-7.0264,10.9232,76.6517,136.464
0,26.619,18.0992,2.5933,0.3546,0.1926,-5.3782,14.407,10.3654,8.3473,152.829
0,33.7126,14.5975,2.6762,0.333,0.176,19.3355,19.1942,10.4087,25.544,188.455
0,12.5842,9.1948,2.3493,0.8143,0.6242,9.7645,10.0743,3.9707,35.09,204.587
0,26.5096,12.8159,2.6058,0.4535,0.2367,26.4977,18.8052,6.2608,7.58,250.721
0,26.1183,17.7737,2.3945,0.4234,0.248,18.1277,17.9329,-14.9269,73.12,93.218
0,39.9736,26.9678,3.4241,0.212,0.1094,-6.3292,26.8147,-20.5765,9.6193,174.992
0,69.5868,22.6932,2.9238,0.2634,0.146,-84.7372,50.6365,-20.1084,1.817,244.718
0,42.0033,11.1099,2.6889,0.3521,0.1873,-71.6217,33.9431,4.4854,0.933,269.535
0,51.6081,19.4357,2.5465,0.375,0.2031,-74.2542,37.6783,14.5263,0.391,286.53
0,36.8412,21.7957,2.6309,0.3556,0.2117,12.2495,-14.8222,13.1596,70.6744,209.926
0,59.3407,24.1321,3.5204,0.2336,0.1178,31.0534,59.4112,10.0941,1.3878,264.491
0,26.6387,9.6367,2.3314,0.4848,0.2821,31.5284,20.5391,-6.8911,77.509,107.627
0,30.4324,24.7446,3.0876,0.2575,0.1377,27.4727,27.7034,-6.6348,6.71,57.6624
0,66.4813,23.6457,3.1509,0.2713,0.1756,-71.7939,-28.1662,16.9882,2.0401,258.257
0,25.712,17.7167,2.7312,0.3454,0.1811,-9.1298,17.8809,-12.2771,50.8703,138.203
0,39.9972,22.1835,3.0941,0.2762,0.1437,41.3812,36.3933,13.3279,14.756,228.618
0,32.0031,14.8942,2.6702,0.4423,0.2425,4.0303,23.1813,6.7478,8.6023,184.485
0,37.1211,19.3785,2.7431,0.3686,0.1996,18.3096,28.2414,16.5466,11.929,177.352
0,18.2796,10.6091,2.1367,0.5474,0.281,-1.0013,6.7534,4.6502,0.0621,180.919
0,44.7025,17.275,2.882,0.3005,0.1568,39.1008,31.9774,15.3809,14.5058,177.162
0,60.1173,23.4638,2.9671,0.2384,0.1462,-97.5777,49.4937,-19.0775,1.101,232.422
0,19.1023,15.2928,2.4914,0.4774,0.2952,-3.7103,10.762,-8.7623,55.833,105.548
0,27.9778,12.0396,2.5821,0.4607,0.2369,4.3474,25.099,8.4659,16.055,66.3802
0,26.4957,19.7704,2.8096,0.3364,0.1915,29.2515,21.2692,8.8332,57.543,125.776
0,19.2814,14.4914,2.3064,0.5235,0.3136,-6.0002,16.7003,0.1864,33.6702,46.8615
0,28.4792,24.3384,2.4031,0.6522,0.3379,-30.006,-21.9428,18.6641,11.0181,314.871
0,21.4533,10.874,2.2553,0.55,0.275,6.2375,-18.1623,8.6273,26.256,190.149
0,15.5259,11.0836,2.2923,0.6582,0.477,0.1869,2.2598,-9.1742,11.0853,185.27
0,23.8851,15.8349,2.5224,0.4354,0.2177,8.8391,17.2426,15.855,17.1681,185.295
0,104.297,17.7526,3.2418,0.3542,0.2221,-42.0413,70.7658,-17.2276,0.0253,319.606
0,25.4394,15.1214,2.6112,0.4357,0.2411,13.266,16.2796,-2.4174,3.9221,219.292
0,21.1727,10.7506,2.1553,0.5734,0.2972,5.7528,-17.5784,7.9413,27.5608,245.963
0,24.8934,9.0198,2.4749,0.5494,0.3735,-12.5286,-7.2937,3.4208,0.8814,197.488
0,23.0552,15.7242,2.4409,0.3877,0.2047,-11.1029,-10.3781,11.575,10.379,174.131
0,21.9413,10.0942,2.29,0.5641,0.3,4.9806,-17.0879,10.3281,15.8411,136.798
0,23.1655,20.9149,2.659,0.4079,0.2292,16.1363,17.7383,14.8946,24.7031,156.686
0,57.682,20.99,3.2915,0.206,0.1096,28.0784,53.3826,-15.2536,5.272,208.324
0,63.7982,31.2915,3.7966,0.1372,0.0721,45.8244,53.5567,-13.3246,0.6806,201.366
0,46.4868,15.7047,3.0158,0.2816,0.1442,-29.2058,-23.9961,-5.673,1.2932,210.841
0,21.691,6.7773,2.1658,0.7099,0.413,-23.0895,-12.7144,6.5257,40.2519,103.417
0,22.6152,16.4329,2.6527,0.3537,0.1769,20.4391,8.273,-13.4768,33.3063,197.039
0,58.1256,28.6943,3.1803,0.1717,0.0928,74.8253,50.1519,-22.4649,5.798,205.607
0,28.3689,15.6983,2.7631,0.4211,0.2373,20.577,23.3278,14.7642,2.948,170.755
0,46.7382,16.7142,3.0422,0.2777,0.1556,-3.1993,41.0377,9.1539,4.3993,206.973
0,23.1716,20.1597,2.6253,0.41,0.2192,32.9974,11.1354,-8.2996,19.3335,118.229
0,12.5581,11.8942,2.1414,0.7004,0.3574,15.5169,-6.881,-11.2001,31.1069,165.4
0,37.0847,19.5983,3.1377,0.2724,0.1409,-12.2401,15.4284,14.5998,4.5449,226.533
0,74.9025,25.0511,3.0028,0.1908,0.1217,92.9118,59.8709,-8.8902,0.745,248.487
0,50.1723,14.241,2.7189,0.3075,0.2053,-18.4346,-32.3127,8.9086,33.5365,160.513
0,41.4986,23.3668,2.8713,0.2663,0.15,60.5456,23.7276,17.5422,11.817,160.948
0,31.5685,16.2927,2.5024,0.2893,0.1462,25.4508,18.2177,4.9921,40.0088,197.989
0,43.3156,26.1589,3.3175,0.1786,0.0898,15.2804,30.9783,-10.4868,2.0615,119.24
0,23.914,14.8707,2.3551,0.4945,0.2494,4.0728,-8.2598,11.5109,39.9594,213.922
0,39.6573,11.0999,2.5855,0.3195,0.1649,38.5476,19.5955,5.2492,16.72,142.327
0,101.073,29.0582,3.1418,0.1991,0.1043,1.4282,-69.2004,16.2313,4.683,291.476
0,38.5646,19.5065,2.6355,0.2569,0.1377,63.6538,12.5302,-6.9413,8.2142,199.937
0,76.1034,19.6985,3.2245,0.2141,0.1202,52.5659,68.9885,10.5081,1.341,262.3
0,29.2823,12.9176,2.4691,0.3701,0.1851,28.5025,16.1177,-7.5543,16.868,232.164
0,20.2358,7.1978,2.1089,0.7549,0.3774,3.9409,-11.5931,-5.4469,7.1029,81.5759
0,35.904,26.8518,2.8794,0.1954,0.1076,31.3797,33.4534,15.2017,87.6718,126.355
0,19.1106,16.0598,2.6609,0.5087,0.2587,18.4076,15.3466,9.5807,19.125,185.174
0,24.848,12.0353,2.4654,0.4247,0.2243,-8.3562,7.9139,-8.3771,39.8891,181.353
0,44.5834,21.4692,2.6222,0.2458,0.1277,-22.7255,-23.874,15.0791,16.8631,140.315
0,18.2939,10.6387,2.1959,0.5223,0.2643,-25.1535,-6.4843,-2.8062,68.712,145.132
0,49.1229,24.2545,2.8388,0.2261,0.1167,55.8012,-33.3052,16.6326,30.43,176.439
0,114.331,44.5018,4.1676,0.0994,0.0505,25.9534,92.939,27.7561,2.109,286.922
0,20.9469,6.4102,2.1319,0.7823,0.5203,-18.3706,-17.1937,6.1023,71.9164,20.4975
0,83.4719,36.2252,3.9645,0.1203,0.0613,29.332,80.8385,-25.6948,3.994,239.336
0,97.4259,56.9767,4.2944,0.06,0.0308,-127.487,81.796,-33.3058,4.934,201.771
0,51.8528,27.1569,3.1116,0.2776,0.1396,-63.5061,37.7307,-11.6498,0.728,298.168
0,67.5796,28.5328,3.4804,0.127,0.065,58.0019,53.0782,-17.3229,2.7859,137.063
0,32.2964,17.2756,2.6585,0.36,0.1811,0.5956,-21.3147,6.6299,35.1875,192.477
0,60.5182,13.3571,2.6799,0.395,0.2351,-4.2781,-58.6154,-9.9993,0.565,178.156
0,35.3852,18.0039,2.9279,0.3377,0.1848,26.9396,26.6055,8.6959,7.802,157.049
0,28.541,9.6103,2.4241,0.516,0.2768,23.2336,-21.3279,-8.0494,28.3824,149.881
0,26.074,10.1859,2.2467,0.4419,0.2295,-12.0534,-19.2808,-5.1066,2.4234,175.312
0,30.1299,18.6517,2.6716,0.3131,0.1608,-33.6601,-19.1441,-6.9749,14.4261,177.414
0,42.6868,19.2865,3.071,0.2607,0.138,17.4673,41.7046,10.7413,4.8021,234.337
0,21.1235,6.9854,2.0952,0.7229,0.3976,23.0213,12.2823,-6.2098,74.254,97.5924
0,29.5252,20.0901,2.7029,0.3092,0.1556,17.5364,-14.5803,15.7103,19.7036,158.866
0,23.8573,21.8826,2.7388,0.2847,0.1432,-1.6833,14.7515,-9.3657,16.4046,132.206
0,22.985,17.2814,2.6594,0.4009,0.2311,11.631,9.7216,15.4976,9.987,204.914
0,23.9948,16.2368,2.4526,0.4974,0.2698,28.7889,7.0294,-10.8641,28.7838,162.13
0,27.8575,12.7818,2.5905,0.4262,0.2144,27.2821,15.8826,9.1153,9.754,240.869
0,32.5241,17.8766,2.8395,0.3039,0.1556,-23.1878,-16.3538,14.9415,3.952,213.754
0,15.4038,11.6905,2.3927,0.6397,0.4069,-3.3332,-2.0741,8.3079,13.4796,160.581
0,35.92,21.2075,3.0284,0.2651,0.1382,-42.8118,-9.3284,-16.3204,5.5489,154.244
0,23.1363,13.5366,2.3627,0.4946,0.2538,-22.423,-16.104,-4.1679,3.438,108.319
0,60.8494,14.083,2.7734,0.3555,0.2064,59.1058,58.7475,-8.632,0.294,167.112
0,107.572,30.9831,3.7089,0.1562,0.0783,-95.35,65.5541,-23.4075,2.376,304.361
0,21.1295,6.6819,2.224,0.7582,0.4687,-20.3231,-15.5071,-6.1868,41.1662,105.681
0,42.7816,16.8095,2.9535,0.2649,0.1564,-23.6508,-32.4638,5.703,12.88,113.583
0,48.0175,32.658,3.4379,0.1791,0.1122,6.1968,37.0195,23.5773,8.7025,127.172
0,22.1436,17.8129,2.527,0.4309,0.2719,16.2603,17.3968,-13.3663,14.469,155.124
0,16.5737,11.4093,2.2833,0.5833,0.3255,2.8231,-7.2764,5.7233,45.9059,150.268
0,42.6022,16.2177,2.6542,0.2794,0.1408,5.828,-20.4591,7.5307,9.8372,217.434
0,37.2558,17.8501,2.7226,0.3371,0.179,18.8022,37.3022,13.4788,14.8817,155.799
0,46.5503,21.7313,2.641,0.3131,0.1726,56.6296,42.9528,21.9683,18.7204,245.797
0,56.4198,16.7197,3.066,0.2345,0.1302,9.1619,47.8684,11.5413,3.093,205.266
0,28.4409,20.246,2.7723,0.3851,0.2627,6.2512,17.6182,7.2573,3.397,135.597
0,20.7835,7.1998,2.0512,0.6844,0.36,-0.2625,4.9374,-6.0148,64.912,242.85
0,46.2076,23.1547,3.5464,0.2265,0.1306,13.6893,28.5121,-10.8417,1.516,180.67
0,25.235,18.4194,2.7324,0.3759,0.1917,-20.4038,-8.6552,3.845,40.5095,236.144
0,22.231,11.8873,2.4631,0.5508,0.3391,26.0955,10.6926,-7.5324,25.929,183.843
0,23.7486,14.3036,2.5359,0.4454,0.2489,7.857,13.3769,-6.3338,41.11,176.651
0,49.0913,32.9026,2.9773,0.1665,0.088,-21.5165,42.5905,-13.9013,7.0683,138.026
0,42.2236,19.9761,3.2049,0.2583,0.1438,42.4658,33.2289,-12.7014,4.262,192.229
0,30.2441,25.8384,3.1474,0.2977,0.1492,-9.0967,-32.5838,10.7054,75.1662,215.265
0,55.1999,17.4642,2.7114,0.3343,0.1992,50.9644,39.6746,-8.2674,1.676,284.525
0,20.532,18.6601,2.5587,0.4669,0.2555,29.2223,-12.2598,-7.5688,37.6012,191.237
0,90.3339,41.3571,3.5961,0.2033,0.1114,29.7285,-43.3006,-34.2388,2.816,370.971
0,15.8344,11.8559,2.3075,0.6256,0.3276,-1.4905,4.782,-4.4923,46.6386,226.351
0,44.6257,17.3928,2.7846,0.2726,0.1404,10.046,36.8161,13.2095,19.3827,175.413
0,66.6014,23.7963,3.0992,0.1528,0.0768,-18.5514,16.4082,-13.546,2.4355,267.41
0,20.1456,7.3238,2.1222,0.7245,0.3962,1.5817,-8.3371,5.4492,12.621,162.035
0,106.671,17.5314,3.0402,0.2717,0.1454,59.4518,114.134,11.3232,11.7482,167.616
0,34.9412,24.3793,3.1654,0.2412,0.1261,32.5757,-23.1328,-14.5903,5.6692,134.926
0,25.3484,23.7798,2.993,0.2967,0.1509,-9.2368,-21.3467,6.1731,73.19,112.886
0,78.9104,21.9894,3.2781,0.2546,0.1452,-51.3045,57.268,6.5612,2.556,290.14
0,19.7891,12.9889,2.4191,0.5067,0.2571,14.568,5.0107,3.8875,10.139,75.7494
0,81.7537,22.9181,2.9741,0.3577,0.198,-26.1529,-66.9286,-11.1344,0.2053,359.074
0,43.394,14.3798,2.7419,0.3315,0.1893,17.1142,34.0807,11.7271,13.603,121.477
0,50.6455,29.5536,3.2977,0.193,0.1005,-67.0514,44.6014,-22.4322,19.0501,281.812
0,27.1715,11.2034,2.6493,0.4395,0.2209,8.3899,12.9854,-6.8132,1.61,224.793
0,39.0441,27.4169,3.2453,0.2081,0.1043,31.4041,26.4831,-14.8493,25.577,140.274
0,32.9178,18.5352,2.9251,0.3125,0.1729,-10.6214,-25.9902,7.8666,7.387,229.296
0,29.3911,15.9442,2.5276,0.3175,0.1588,2.1929,-21.295,13.5689,7.845,149.267
0,27.3062,10.5344,2.3936,0.5414,0.2768,26.5772,22.586,-8.2512,22.5743,195.661
0,102.45,27.5832,3.0728,0.208,0.1129,-166.114,79.8849,23.9538,9.451,197.165
0,28.5512,12.9598,2.5676,0.3897,0.2368,-3.5697,17.4463,6.6037,2.4627,266.666
0,66.8274,21.7998,3.0172,0.2259,0.1168,68.8418,36.3902,17.3318,7.5468,257.381
0,35.7062,19.2807,2.7871,0.2857,0.1445,52.2812,19.3887,-12.6915,0.762,210.396
0,51.5423,17.1957,2.4456,0.4194,0.224,40.8689,46.7289,-12.3993,37.141,220.826
0,48.9754,20.5578,3.1452,0.2126,0.1199,13.1907,27.6571,-11.5802,1.66,195.176
0,52.5166,20.297,2.8528,0.3579,0.2519,-33.5491,11.4628,-15.1208,1.737,306.998
0,58.0284,18.9179,3.32,0.2924,0.1486,23.5279,52.4075,10.9606,4.187,219.692
0,18.4436,7.4467,2.1508,0.7845,0.4912,-2.4165,6.7794,1.8321,88.0294,112.386
0,55.7401,24.7534,3.3886,0.2133,0.1342,45.2539,47.6811,14.87,1.7908,255.205
0,43.7649,28.1242,3.1033,0.1719,0.0871,-4.5542,34.3054,9.9509,17.3602,160.676
0,34.7943,21.5846,2.7771,0.3258,0.2097,-8.1357,14.9949,-15.5638,42.3246,161.145
0,17.5793,15.5771,2.2601,0.6264,0.3819,-1.1812,-12.0557,-15.5147,62.1191,211.033
0,19.1333,12.7595,2.4074,0.5245,0.2642,4.386,-12.6953,-9.212,33.7292,165.33
0,22.1689,12.4471,2.437,0.5155,0.2687,-1.451,10.7877,9.1109,45.8014,188.537
0,80.3783,36.2917,3.3727,0.2183,0.1109,6.4918,46.6059,-28.4729,0.123,346.603
0,12.736,11.623,2.5244,0.7145,0.3931,15.5365,-8.7997,-9.7077,16.144,198.161
0,97.0464,12.2902,2.7214,0.2811,0.1491,-122.373,84.5137,3.9472,30.297,231.445
0,16.0964,10.9584,2.356,0.6872,0.4295,4.0339,-4.5897,8.8141,84.2938,221.189
0,23.5264,9.8446,2.3304,0.5561,0.3107,31.3933,-15.0454,-9.7726,11.2824,161.436
0,21.7632,12.4786,2.3627,0.5249,0.2712,28.7016,-8.0145,4.391,26.131,152.444
0,30.4837,17.4756,2.8218,0.2924,0.1515,-30.0794,-5.7384,11.8032,21.1876,180.255
0,52.5731,20.4082,3.1411,0.2789,0.1507,31.586,50.7135,14.2752,10.364,217.54
0,13.7784,9.4179,2.2776,0.8443,0.4354,-14.6666,-4.6403,11.659,42.5529,145.204
0,30.6543,20.541,2.7547,0.3219,0.1697,17.8194,21.1195,-8.0913,42.632,114.632
0,18.0929,7.4076,2.2162,0.8024,0.5076,-3.0435,6.3958,-3.6485,6.1193,205.452
0,58.2616,13.6449,2.8686,0.3302,0.1658,14.6003,64.8371,5.4078,5.4939,229.28
0,19.9501,7.3538,2.0846,0.7325,0.4074,-1.7329,8.3658,5.2361,4.317,207.426
0,16.7571,11.1616,2.3243,0.6019,0.3768,1.0378,-4.8525,7.3821,71.177,170.814
0,101.25,24.022,2.9696,0.2359,0.1206,-43.493,114.461,-6.8962,10.965,278.483
0,65.7368,32.8299,3.332,0.1364,0.071,83.0276,49.2726,-24.2423,11.6143,153.825
0,23.4293,15.0895,2.7513,0.4858,0.2952,10.2046,17.1517,-5.1196,15.311,89.2638
0,53.1157,25.7168,3.3184,0.1951,0.0982,38.8296,40.4022,-19.4141,2.73,226.377
0,62.0635,17.3895,2.7782,0.3667,0.2292,71.2981,52.4938,-11.1993,3.9526,254.026
0,13.3786,10.4786,2.2516,0.7955,0.4006,-14.9499,-1.9838,11.9014,77.826,138.523
0,39.5991,29.3927,3.0276,0.2027,0.1178,-1.9512,17.624,15.9953,1.0378,156.545
0,29.6494,19.0756,2.5746,0.3036,0.1638,-23.3405,-17.8804,14.3759,3.2425,135.346
0,71.8916,32.0685,3.662,0.226,0.1299,-39.9444,57.9611,26.3802,4.088,299.69
0,72.6176,17.1847,2.871,0.2355,0.1245,28.4387,65.415,-15.1871,6.9791,265.691
0,33.0715,18.5809,2.5453,0.359,0.1866,-40.8824,-15.001,-11.942,11.083,236.268
0,17.9289,15.7445,2.5085,0.5209,0.2806,19.2617,17.7937,6.3273,79.598,156.122
0,42.2472,17.7531,2.9472,0.2292,0.1259,-8.9215,19.1124,-7.6275,0.8358,217.043
0,81.6259,33.2622,3.5645,0.2295,0.1323,-31.7561,71.2656,-24.3374,3.1589,330.342
0,31.7847,27.1539,2.9791,0.2697,0.1495,14.9426,-22.2961,-22.7852,10.4772,221.642
0,71.4229,38.2364,3.105,0.3243,0.2171,27.5632,-34.8287,-17.9037,7.078,356.713
0,15.1324,12.0507,2.3483,0.6592,0.3879,-1.3385,-2.3146,7.2689,21.428,81.919
0,18.8093,13.7669,2.6248,0.5623,0.293,-9.3016,17.572,-6.1703,55.1624,183.899
0,43.6201,21.6976,3.1274,0.2528,0.1689,18.5453,29.2634,10.5583,5.9851,186.263
0,39.0712,26.9637,3.2096,0.195,0.1003,17.4869,31.1031,20.494,41.2088,64.7299
0,58.8451,25.102,3.3036,0.1928,0.1031,-72.5716,35.798,-21.1061,0.5904,256.992
0,14.9201,11.6836,2.4031,0.668,0.4565,1.9795,5.2565,-9.1396,29.1403,217.011
0,87.7575,39.433,3.9338,0.1399,0.0809,-38.4877,69.0485,14.0213,1.2098,291.82
0,58.8122,21.2939,3.1422,0.3186,0.205,-31.7494,33.4102,17.4285,1.4238,308.222
0,26.3494,10.2292,2.2978,0.5038,0.2746,10.4962,21.1357,3.9297,43.723,199.473
0,73.1913,27.9445,3.2926,0.3135,0.2149,4.7674,38.6748,29.0025,0.7768,345.9
0,29.0428,12.1783,2.4082,0.4023,0.2051,-34.4635,-24.0117,9.5604,11.474,160.369
0,41.3125,23.0867,2.8913,0.2261,0.115,47.4051,17.0944,-13.9333,2.1898,154.983
0,131.375,53.1102,3.8184,0.0948,0.0491,-122.72,35.9315,-29.4666,4.2249,299.382
0,19.0142,8.8881,2.4048,0.7126,0.4744,-17.8566,-15.6116,4.954,29.1631,223.884
0,25.6508,15.2966,2.5871,0.3907,0.1979,-21.2081,16.4879,12.4784,64.2235,149.837
0,12.9432,11.2194,2.0737,0.7426,0.4262,14.6779,-7.1385,10.3084,89.7459,155.369
0,38.0775,17.4715,2.7466,0.3011,0.1532,23.4438,30.6531,-11.8013,20.797,179.288
0,60.6227,24.2893,2.8299,0.358,0.2522,-48.8816,-36.1043,18.4195,12.113,294.051
0,25.6437,10.2737,2.3551,0.4636,0.2318,32.4709,20.2804,6.9712,13.6579,214.738
0,121.718,44.5867,4.0204,0.0985,0.0511,-117.108,101.347,19.4415,1.542,222.766
0,21.3241,10.3572,2.2227,0.5689,0.3204,-4.2531,16.4367,8.393,40.3954,249.433
0,46.9391,17.3862,3.1515,0.2554,0.1337,20.9516,34.8408,-4.2699,0.8525,228.667
0,21.2877,10.0994,2.179,0.5828,0.3278,5.3474,-16.8421,-10.2674,8.167,244.58
0,87.8596,25.2067,2.9337,0.2306,0.1194,-154.177,72.4491,15.946,4.4324,302.589
0,38.2553,10.8926,2.586,0.4021,0.2218,40.9734,34.4629,-10.3535,1.2447,177.764
0,37.6126,24.7107,3.0783,0.2313,0.1365,37.7055,31.8129,-7.1475,6.2998,95.1399
0,93.9291,32.9969,3.7322,0.1916,0.1068,-2.8685,52.7196,11.4425,0.034,338.291
0,75.4579,23.318,3.669,0.1841,0.0946,34.7362,71.8543,-15.5098,3.952,243.838
0,25.622,16.4937,2.8212,0.4166,0.2091,11.0943,16.431,10.7671,0.632,207.647
0,23.1882,14.8885,2.4502,0.4362,0.25,-10.4881,9.837,13.4023,9.004,93.4713
0,20.3262,10.5335,2.2504,0.5955,0.3343,7.1802,-17.3823,-10.1526,30.898,88.0214
0,33.5948,21.3124,2.6294,0.2746,0.142,-28.0882,-12.249,-16.3479,29.3634,135.209
0,64.949,24.887,3.4594,0.1958,0.1023,44.573,67.3379,-5.5622,0.76,180.868
0,13.026,10.224,2.2889,0.7866,0.527,12.2571,6.89,8.8261,51.8466,195.593
0,66.9964,25.7797,3.387,0.2047,0.1069,13.9634,75.1109,11.1968,3.197,172.902
0,23.4507,17.3464,2.5218,0.4451,0.2601,23.2373,-13.2151,6.3376,3.393,130.965
0,85.6655,29.214,3.6516,0.1733,0.0945,-17.9937,72.369,-21.5545,1.8868,321.601
0,12.5018,11.9624,2.07,0.6894,0.3617,-16.3445,9.7832,-9.1553,23.711,105.819
0,31.4518,11.8114,2.4713,0.4088,0.2416,-15.7508,-9.0566,-11.3927,14.1671,153.177
0,20.9599,7.1434,2.1255,0.6891,0.3483,-0.8805,7.5419,-6.136,27.138,204.598
0,20.2097,16.0145,2.5391,0.4335,0.2558,19.521,14.0185,-8.0444,66.05,95.4134
0,25.8419,18.5717,2.6304,0.377,0.1932,25.4122,17.9303,5.4656,1.8424,145.416
0,86.3172,27.7342,3.3879,0.1887,0.1091,-72.2713,-53.3688,21.552,0.897,268.702
0,44.5086,20.5797,2.8951,0.2215,0.1203,33.0862,-22.8515,11.0685,11.329,113.047
0,47.0181,16.2809,3.0941,0.2705,0.1775,38.7534,32.2463,-8.6135,5.59,197.979
0,20.9751,15.7055,2.4232,0.4113,0.2094,1.5115,-12.9013,5.6286,11.757,92.3437
0,40.3332,14.9522,2.7279,0.3873,0.2086,46.0558,12.6039,4.996,5.2049,226.711
0,101.301,21.5306,3.1079,0.1825,0.0932,93.7526,76.9919,-15.8726,2.349,243.958
0,20.5279,7.2627,2.1021,0.6957,0.3755,0.4696,-5.8225,5.8149,63.637,174.243
0,27.699,18.3458,2.6937,0.3887,0.2196,18.7839,26.1077,9.2445,36.5252,103.251
0,31.7098,13.2999,2.667,0.4306,0.2314,39.1792,16.9093,-6.5925,6.187,197.297
0,21.5431,16.1505,2.6175,0.4487,0.2425,9.0911,8.7649,-13.45,45.808,101.397
0,22.5428,12.7271,2.2148,0.5793,0.3628,14.0574,15.4765,-9.0181,12.1643,119.125
0,59.9876,13.9983,2.772,0.3009,0.1665,62.5592,38.9739,-4.326,5.453,228.919
0,23.6271,10.4282,2.3971,0.5892,0.3788,12.0872,20.3787,8.4867,62.979,181.696
0,35.1271,10.2434,2.5296,0.4225,0.2408,46.9723,10.7028,-4.7189,1.0485,150.896
0,22.4147,22.2679,2.9312,0.4066,0.2419,-17.5432,-13.6009,13.6712,6.572,191.599
0,25.8842,18.8781,2.5085,0.3752,0.2031,14.2467,-17.4503,-12.7256,23.417,152.479
0,29.0658,12.5468,2.5422,0.4849,0.3458,16.9941,24.7784,-11.5755,8.953,154.319
0,17.7811,15.1024,2.5629,0.5718,0.3297,-7.63,15.6498,11.8488,30.4737,101.088
0,45.4644,28.662,2.9724,0.2962,0.1625,55.9499,26.4065,24.0769,4.5248,266.223
0,36.833,11.2362,2.5079,0.4348,0.2593,-16.4107,-26.9328,11.2503,8.762,199.204
0,112.238,33.4058,3.252,0.2771,0.1391,7.8799,-91.4841,33.5943,0.9466,348.115
0,58.4314,23.3716,3.2887,0.1744,0.0944,11.794,27.2121,-12.8659,5.406,192.534
0,47.2834,29.8914,3.226,0.211,0.1132,15.9951,45.4149,16.4816,18.205,256.804
0,12.7464,11.5868,2.2613,0.7068,0.4027,15.4984,-9.2905,-6.5841,69.4336,141.391
0,21.6549,9.4121,2.2577,0.6133,0.3398,-4.7014,16.2045,-10.7003,53.7691,84.128
0,29.549,14.1175,2.3692,0.359,0.1902,37.1775,19.8095,-8.8034,0.9098,145.247
0,21.1752,8.9576,2.29,0.6256,0.3872,-3.2264,14.4882,10.4339,60.3018,192.051
0,31.3696,13.9325,2.6123,0.4957,0.3162,19.6341,21.9052,-12.0297,1.156,127.826
0,16.3377,11.5525,2.3979,0.604,0.354,0.7217,-4.1123,-6.5363,44.277,147.071
0,67.1152,35.1811,2.7969,0.3384,0.2227,-33.559,58.7425,7.8771,40.61,184.465
0,23.7753,0,2.055,0.7225,0.3656,0,0,-12.3998,38.308,165.548
0,32.434,14.59,2.6191,0.3846,0.1983,14.4526,28.4215,5.4962,59.4695,200.734
0,80.9257,38.4425,4.0026,0.1097,0.0581,85.3075,77.3778,29.3542,3.9366,234.268
0,29.9867,11.4642,2.6289,0.4277,0.2667,16.6817,24.9784,5.2365,2.593,242.321
0,103.501,20.0835,2.7135,0.3017,0.1809,93.077,57.4977,13.8904,3.679,183.439
0,103.582,30.2095,3.4386,0.1672,0.0898,-36.0433,50.7284,5.567,2.3493,325.697
0,66.0531,47.6012,3.386,0.0962,0.0504,6.0286,51.2048,25.0804,19.589,175.867
0,57.3144,31.6497,3.2931,0.1955,0.1245,-3.4753,41.3508,-29.3916,29.3674,178.957
0,28.4384,12.8778,2.4646,0.3636,0.1973,12.6578,14.7329,-8.1179,54.7663,147.293
0,24.2462,19.1157,2.8392,0.3273,0.1644,2.7627,16.4395,-6.85,25.7863,91.159
0,24.7122,16.1387,2.5988,0.5088,0.3287,27.2902,21.3231,15.989,33.725,153.402
0,23.4599,14.4053,2.574,0.5467,0.3347,5.8943,18.4407,-11.2762,14.3269,95.0606
0,18.6233,12.6685,2.3829,0.5921,0.3375,-14.3172,-14.9123,-3.1822,85.5581,91.0776
0,31.7928,15.0291,2.6772,0.3049,0.1546,-4.5804,23.1162,-9.7153,2.765,152.77
0,20.6376,7.2364,2.1189,0.692,0.3688,0.4506,-5.8171,-5.9033,46.992,151.986
0,24.1415,14.376,2.5328,0.4223,0.2126,38.1971,-16.0301,12.6463,13.846,61.7531
0,27.0722,23.0282,2.8231,0.272,0.1375,-9.724,16.309,15.0269,17.847,44.0284
0,57.4269,20.2649,3.2958,0.1827,0.0939,64.8393,48.4879,14.5873,9.716,211.043
0,25.1407,10.8048,2.3865,0.5626,0.3593,4.0279,17.9199,10.9738,2.4381,171.212
0,30.3852,18.483,2.7631,0.3279,0.1734,-33.9009,-18.1427,-7.3238,66.1224,87.2712
0,25.0633,14.4022,2.5179,0.4765,0.2716,-8.942,-12.538,13.0439,16.183,148.279
0,25.3374,19.6763,2.6117,0.3081,0.1577,-1.3407,20.1489,-8.5206,6.733,182.361
0,53.5519,15.0304,2.6454,0.2919,0.1505,-59.4158,-27.6305,10.7953,3.1493,107.767
0,39.9087,17.1227,2.7243,0.2981,0.1538,27.7499,34.8366,-8.4203,40.603,70.9618
0,26.394,12.821,2.637,0.4406,0.2411,-1.3667,13.9258,8.751,14.961,152.898
0,41.455,19.2273,2.873,0.2371,0.1226,27.7404,30.6491,-10.9301,15.3576,163.885
0,27.4186,15.3147,2.7903,0.3404,0.1726,-8.7636,-16.4776,8.2719,4.681,198.652
0,43.8674,17.4839,2.7749,0.3543,0.1805,36.9088,51.419,8.7308,39.8956,145.372
